source_id,target_arti_id,ref_type,raw_citation
ART003060075,ART002924473,학술지(정기간행물),"<title>EU 제조물책임지침 개정안의 주요 내용과 시사점</title>
          <author>김윤명</author>
          <journal-name>경희법학</journal-name>
          <pubi-year>2022</pubi-year>
          <volume>57</volume>
          <isseue>4</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,ART002156484,학술지(정기간행물),"<title>연구의 자유와 과학⋅기술의 이중활용(Dual Use) 문제점에 관한 법적 검토</title>
          <author>김종호</author>
          <journal-name>법이론실무연구</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>4</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,,보고서,"<title>Ⅱ. 디지털시장법안(DMA)의 개관과 전망, In 플랫폼규제연구모임 규제연구보고서</title>
          <author>박신욱</author>
          <pubilisher />
          <pubi-year>2022</pubi-year>
          <page>-</page>"
ART003060075,ART002992151,학술지(정기간행물),"<title>유럽의 인공지능 법제 동향</title>
          <author>박신욱</author>
          <journal-name>경영법률</journal-name>
          <pubi-year>2023</pubi-year>
          <volume>33</volume>
          <isseue>4</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,ART002802699,학술지(정기간행물),"<title>디지털지침과 물품매매지침 그리고 독일민법의 변화</title>
          <author>박신욱</author>
          <journal-name>민사법학</journal-name>
          <pubi-year>2021</pubi-year>
          <volume />
          <isseue>97</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,ART002839944,학술지(정기간행물),"<title>유럽연합(EU)인공지능규범의 제정과 특징</title>
          <author>정남철</author>
          <journal-name>유럽헌법연구</journal-name>
          <pubi-year>2022</pubi-year>
          <volume />
          <isseue>38</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,,학술지(정기간행물),"<title>EU의 제조물책임 현대화 동향과 시사점</title>
          <author>최은진</author>
          <journal-name>외국 입법⋅정책 분석</journal-name>
          <pubi-year>2023</pubi-year>
          <volume />
          <isseue>31</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,ART002839945,학술지(정기간행물),"<title>유럽연합 ‘인공지능법안’의 주요 내용과 시사점</title>
          <author>홍석한</author>
          <journal-name>유럽헌법연구</journal-name>
          <pubi-year>2022</pubi-year>
          <volume />
          <isseue>38</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003060075,,기타자료,"<title>Haftung für Künstliche Intelligenz - Die deliktsrechtliche Anpassung des europäischen Privatrechts an die Digitalisierung</title>
          <author>Dirk Staudenmayer</author>"
ART003060075,,기타자료,"<title>KI und Software im Kontext von Produkthaftung und Produktsicherheit</title>
          <author>Philipp Reusch</author>"
ART002258725,,,"<reference refebibl-id=""REF043119247"" type-code=""03"" type-name=""단행본"">
          <title>WTO争端解决机制法律和实践问题研究</title>
          <author>葛壮志</author>
          <pubilisher>法律出版社</pubilisher>
          <pubi-year>2013</pubi-year>
          <page>-</page>"
ART002258725,,단행본,"<title>国际投资法：政策与原则的协</title>
          <author>苏里亚·P·苏贝迪</author>
          <pubilisher>法律出版社</pubilisher>
          <pubi-year>2015</pubi-year>
          <page>-</page>"
ART002258725,,단행본,"<title>国际投资争端解决机制研究</title>
          <author>辛宪章</author>
          <pubilisher>东北财经大学出版社</pubilisher>
          <pubi-year>2014</pubi-year>
          <page>-</page>"
ART002258725,,단행본,"<title>国际投资法视域下的东道国公共利益规则</title>
          <author>吴岚</author>
          <pubilisher>中国法制出版社</pubilisher>
          <pubi-year>2014</pubi-year>
          <page>-</page>"
ART002258725,,단행본,"<title>国际经济法论丛(第三卷)</title>
          <author>陈安</author>
          <pubilisher>法律出版社</pubilisher>
          <pubi-year>2000</pubi-year>
          <page>-</page>"
ART002258725,,단행본,"<title>国际投资争端仲裁―“解决投资争端国际中心”机制研究</title>
          <author>陈安</author>
          <pubilisher>复旦大学出版社</pubilisher>
          <pubi-year>2001</pubi-year>
          <page>-</page>"
ART002258725,,학술지(정기간행물),"<title>论国际投资条约仲裁的正当性缺失及其矫正</title>
          <author>郭玉军</author>
          <journal-name>法学家</journal-name>
          <pubi-year>2011</pubi-year>
          <volume />
          <isseue>3</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,학술지(정기간행물),"<title>国际投资争端仲裁程序透明度研究</title>
          <author>梁丹妮</author>
          <journal-name>国际经济法学刊</journal-name>
          <pubi-year>2010</pubi-year>
          <volume />
          <isseue>17</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,학술지(정기간행물),"<title>ICSID、MIGA、WTO争端解决机制评述</title>
          <author>黎四奇</author>
          <journal-name>云梦学刊</journal-name>
          <pubi-year>2004</pubi-year>
          <volume />
          <isseue>7</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,학술지(정기간행물),"<title>国际条约与构建国际和谐社会</title>
          <author>栗晓宏</author>
          <journal-name>当代法学</journal-name>
          <pubi-year>2006</pubi-year>
          <volume />
          <isseue>3</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,학술지(정기간행물),"<title>部分拉美国家反ICSID管辖权的研究</title>
          <author>银红武</author>
          <journal-name>时代法学</journal-name>
          <pubi-year>2014</pubi-year>
          <volume />
          <isseue>6</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,학술지(정기간행물),"<title>国际投资争端用WTO争端解决机制的可行性分析</title>
          <author>曾诚</author>
          <journal-name>全球化时代的国际经济 法：中国的视角国际研讨会论文集(上)</journal-name>
          <pubi-year>2008</pubi-year>
          <volume />
          <isseue>5</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,학술지(정기간행물),"<title>国际投资法中的国民待遇问题</title>
          <author>陈咏梅</author>
          <journal-name>西北师大学报</journal-name>
          <pubi-year>2003</pubi-year>
          <volume />
          <isseue>11</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002258725,,보고서,"<title>Denunciation of the ICSID Convention and BITs: Impact on Investor-State Claims</title>
          <author>Aaron</author>
          <pubilisher />
          <pubi-year>2010</pubi-year>
          <page>-</page>"
ART002412512,,,"<reference refebibl-id=""REF049830624"" type-code=""07"" type-name=""기타자료"">
          <title>알고리즘으로 움직이는 경제 디지털 카르텔 가능성 커진다</title>
          <author>김건우</author>"
ART002412512,,학술지(정기간행물),"<title>AI 또는 가격 산정 알고리즘을 통한 담합행위에 대한 경쟁법적 규제에 관하여 - ‘버츄얼 경쟁’의 4가지 시나리오에서의 담합 성립 위험을 중심으로</title>
          <author>김경연</author>
          <journal-name>경쟁저널</journal-name>
          <pubi-year>2017</pubi-year>
          <volume />
          <isseue>192</isseue>
          <serno />
          <page>-</page>
          <pubilisher>한국공정경쟁연합회</pubilisher>
          <doi />"
ART002412512,,기타자료,"<title>알고리즘 담합의 규제, 가능할까?</title>
          <author>김창수</author>"
ART002412512,,보고서,"<title>비즈니스 기회 창출을 위한 AI알고리즘의 활용</title>
          <author>이효정</author>
          <pubilisher>삼정 KPMG 경제연구원</pubilisher>
          <pubi-year>2018</pubi-year>
          <page>-</page>"
ART002412512,,학술지(정기간행물),"<title>[EU] 2016 다보스포럼: 다가오는 4차 산업혁명에 대한 우리의 전략은?</title>
          <author>장필성</author>
          <journal-name>과학기술정책</journal-name>
          <pubi-year>2016</pubi-year>
          <volume />
          <isseue>211</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002412512,ART002228401,학술지(정기간행물),"<title>알고리즘을 통한 가격정보의 교환과 경쟁법적 평가</title>
          <author>최난설헌</author>
          <journal-name>경쟁법연구</journal-name>
          <pubi-year>2017</pubi-year>
          <volume>35</volume>
          <isseue />
          <serno />
          <page>215-241</page>
          <pubilisher>한국경쟁법학회</pubilisher>
          <doi />"
ART002412512,,기타자료,"<title>Shopper Alert: Price May Drop for You Alone</title>
          <author>Stephanie Clifford</author>"
ART002412512,,보고서,"<title>Artificial Intelligence &amp; Collusion: When Computers Inhibit Competition</title>
          <author>Ariel Ezrachi</author>
          <pubilisher />
          <pubi-year />
          <page>-</page>"
ART002412512,,단행본,"<title>Virtual Competition: The Promise and Perils of the Algorithm-Driven Economy</title>
          <author>Ariel Ezrachi</author>
          <pubilisher>Harvard University Press</pubilisher>
          <pubi-year>2016</pubi-year>
          <page>-</page>"
